flight_id,time,xyz_0_,xyz_1_,xyz_2_,type
68,1970-01-01 00:00:00.371588,-0.0684306174516677,0.3037037849426269,0.1506866961717605,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371608,-0.1402342915534973,0.4296455681324005,0.1685190051794052,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371626,-0.1449458599090576,0.5475732088088989,0.1889255195856094,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371648,-0.1156114861369133,0.7185759544372559,0.2129504382610321,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371668,-0.0086807506158947,0.8962174654006958,0.2384505718946457,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371688,0.0933078527450561,1.0343656539916992,0.2809242308139801,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371706,0.1446396708488464,1.0603597164154053,0.2935365736484527,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371728,0.1583229303359985,0.9610151052474976,0.3241980075836181,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371748,0.1219475418329238,0.7365000247955322,0.3102657198905945,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371766,0.046109665185213,0.4791271090507507,0.3026894629001617,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371788,-0.0164644047617912,0.1310571581125259,0.2465598434209823,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371808,-0.0348592773079872,-0.1985233575105667,0.1906311064958572,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371828,-0.1880430877208709,-0.4594183266162872,0.1326083540916443,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371846,-0.340395987033844,-0.5499517917633057,0.0802095159888267,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371868,-0.4561994969844818,-0.549781084060669,0.0681211128830909,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371888,-0.5539191961288452,-0.4952650666236877,0.0833694711327552,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371906,-0.5686982870101929,-0.3837249875068664,0.0998355075716972,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371928,-0.5373129844665527,-0.1576833873987198,0.1296587735414505,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371948,-0.4214573204517364,0.0448818393051624,0.1511877179145813,vehicle_angular_velocity_0
