flight_id,time,lat,lon,alt
68,1970-01-01 00:00:00.51587,40.1344398,32.5526074,0.1139142
68,1970-01-01 00:00:00.516275,40.1344188,32.5525638,0.1138863
68,1970-01-01 00:00:00.51687,40.1343866,32.5524967,0.1138423
68,1970-01-01 00:00:00.51727,40.1343653,32.552451999999995,0.1138199
68,1970-01-01 00:00:00.51787,40.1343349,32.5523854,0.1138073
68,1970-01-01 00:00:00.518268,40.1343157,32.5523413,0.1138018
68,1970-01-01 00:00:00.518871,40.1342875,32.552275,0.1137866
68,1970-01-01 00:00:00.51927,40.1342699,32.5522304,0.1137808
68,1970-01-01 00:00:00.51987,40.1342449,32.552163799999995,0.1137648
68,1970-01-01 00:00:00.520261,40.1342294,32.5521202,0.1137677999999999
68,1970-01-01 00:00:00.52087,40.1342068,32.5520562,0.1138474
68,1970-01-01 00:00:00.52127,40.1341921,32.5520139,0.1138838
68,1970-01-01 00:00:00.521876,40.1341708,32.5519517,0.113925
68,1970-01-01 00:00:00.52227,40.1341566,32.5519102,0.1139671
68,1970-01-01 00:00:00.522866,40.1341358,32.5518495,0.1139917
68,1970-01-01 00:00:00.523272,40.1341229,32.5518099,0.1139959
68,1970-01-01 00:00:00.52387,40.1341047,32.5517515,0.1140057
68,1970-01-01 00:00:00.52427,40.1340938,32.5517136,0.1140308999999999
68,1970-01-01 00:00:00.52487,40.1340786,32.551658,0.11405
68,1970-01-01 00:00:00.525274,40.1340694,32.5516219,0.1140576
68,1970-01-01 00:00:00.52587,40.1340573,32.5515688,0.1140577
68,1970-01-01 00:00:00.526276,40.1340501,32.5515335,0.1140515999999999
68,1970-01-01 00:00:00.52687,40.1340406,32.5514807,0.1140438
68,1970-01-01 00:00:00.52727,40.1340345,32.5514449,0.1140415999999999
68,1970-01-01 00:00:00.527871,40.1340267,32.5513912,0.1140674999999999
68,1970-01-01 00:00:00.528265,40.1340222,32.551356,0.1140583
68,1970-01-01 00:00:00.528865,40.134017,32.5513051,0.1140373
68,1970-01-01 00:00:00.529272,40.1340143,32.5512721,0.1140207999999999
68,1970-01-01 00:00:00.52987,40.134012,32.551224999999995,0.1140192
68,1970-01-01 00:00:00.53027,40.1340114,32.5511954,0.1140243
68,1970-01-01 00:00:00.53087,40.1340112,32.551154,0.1140269
68,1970-01-01 00:00:00.53127,40.1340113,32.5511273,0.1140467999999999
68,1970-01-01 00:00:00.531871,40.1340116,32.5510883,0.1140742
68,1970-01-01 00:00:00.532265,40.1340124,32.5510641,0.1140854999999999
68,1970-01-01 00:00:00.532864,40.1340144,32.5510295,0.1140779
68,1970-01-01 00:00:00.533258,40.134016,32.551007,0.1140587999999999
68,1970-01-01 00:00:00.533865,40.1340188,32.5509734,0.1140415999999999
68,1970-01-01 00:00:00.534261,40.1340214,32.550951399999995,0.1140219
68,1970-01-01 00:00:00.534866,40.1340261,32.5509196,0.1140164999999999
68,1970-01-01 00:00:00.535266,40.1340283,32.550899699999995,0.1139828
68,1970-01-01 00:00:00.535866,40.134029,32.5508721,0.11387
